iter	Passed	Remaining
7882	137979	2047
7883	137998	2030
7884	138016	2012
7885	138034	1995
7886	138052	1977
7887	138069	1960
7888	138088	1942
7889	138107	1925
7890	138125	1907
7891	138143	1890
7892	138161	1872
7893	138180	1855
7894	138198	1837
7895	138215	1820
7896	138232	1802
7897	138250	1785
7898	138266	1767
7899	138283	1750
7900	138301	1732
7901	138319	1715
7902	138337	1697
7903	138355	1680
7904	138372	1662
7905	138389	1645
7906	138407	1627
7907	138425	1610
7908	138442	1592
7909	138460	1575
7910	138477	1557
7911	138495	1540
7912	138513	1522
7913	138532	1505
7914	138551	1487
7915	138569	1470
7916	138587	1452
7917	138606	1435
7918	138625	1417
7919	138643	1400
7920	138661	1382
7921	138678	1365
7922	138695	1347
7923	138713	1330
7924	138731	1312
7925	138749	1295
7926	138767	1277
7927	138784	1260
7928	138801	1242
7929	138818	1225
7930	138834	1207
7931	138852	1190
7932	138870	1172
7933	138887	1155
7934	138906	1137
7935	138924	1120
7936	138942	1102
7937	138961	1085
7938	138978	1067
7939	138997	1050
7940	139015	1032
7941	139034	1015
7942	139051	997
7943	139068	980
7944	139085	962
7945	139102	945
7946	139120	927
7947	139137	910
7948	139155	892
7949	139173	875
7950	139189	857
7951	139207	840
7952	139225	822
7953	139244	805
7954	139262	787
7955	139280	770
7956	139298	752
7957	139317	735
7958	139334	717
7959	139352	700
7960	139369	682
7961	139386	665
7962	139405	647
7963	139423	630
7964	139442	612
7965	139461	595
7966	139478	577
7967	139495	560
7968	139513	542
7969	139529	525
7970	139547	507
7971	139565	490
7972	139583	472
7973	139600	455
7974	139618	437
7975	139637	420
7976	139655	402
7977	139674	385
7978	139690	367
7979	139709	350
7980	139727	332
7981	139744	315
7982	139761	297
7983	139778	280
7984	139795	262
7985	139814	245
7986	139832	227
7987	139849	210
7988	139867	192
7989	139885	175
7990	139903	157
7991	139921	140
7992	139940	122
7993	139957	105
7994	139974	87
7995	139991	70
7996	140009	52
7997	140026	35
7998	140045	17
7999	140064	0
